Brand,SubBrand,Arcsoft SDK,Face++ SDK,SenseTime SDK,Biometric SensorTech SDK,System Face App
motorola,malmo,,,,,product/priv-app/MotoFaceUnlock/MotoFaceUnlock.apk
motorola,malta_64,,,,,
motorola,manaus,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,maui,,,,,
motorola,merlin,,,,,system/app/FaceLock/FaceLock.apk
motorola,messi,,,,,system/system/priv-app/MotoFaceUnlock/MotoFaceUnlock.apk; system/system/priv-app/MotoFaceUnlockTA/MotoFaceUnlockTA.apk
motorola,miami,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,milan,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,milanf,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,minsk,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,montana,,,,,system/app/FaceLock/FaceLock.apk
motorola,mototabg70,system/system/app/ArcsoftFaceService/lib/arm64/libarcsoft_faceid.so,,,,system/system/app/ArcsoftFaceService/ArcsoftFaceService.apk
motorola,msi,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,nairo,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,namath,,,,,system/app/FaceLock/FaceLock.apk
motorola,nash,,,,,system/system/app/FaceLock/FaceLock.apk
motorola,nio,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,nora,,,,,system/app/FaceLock/FaceLock.apk
motorola,nora_8917,,,,,system/app/FaceLock/FaceLock.apk
motorola,ocean,,,,,system/system/priv-app/MotoFaceUnlock/MotoFaceUnlock.apk; system/system/priv-app/MotoFaceUnlockTA/MotoFaceUnlockTA.apk
motorola,ocean_32,,,,,system/system/priv-app/MotoFaceUnlock/MotoFaceUnlock.apk; system/system/priv-app/MotoFaceUnlockTA/MotoFaceUnlockTA.apk
motorola,odessa,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,olson,system/system/product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,system/system/product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,oneli,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,osprey_ud2,,,,,system/app/FaceLock/FaceLock.apk
motorola,owens,,,,,system/app/FaceLock/FaceLock.apk
motorola,p11_lte,system/system/app/ArcsoftFaceService/lib/arm64/libarcsoft_faceid.so,,,,system/system/app/ArcsoftFaceService/ArcsoftFaceService.apk
motorola,panell_d,,,,,system/app/FaceLock/FaceLock.apk
motorola,panell_dl,,,,,system/app/FaceLock/FaceLock.apk
motorola,parker,,,,,system/system/priv-app/MotoFaceUnlock/MotoFaceUnlock.apk; system/system/priv-app/MotoFaceUnlockTA/MotoFaceUnlockTA.apk
motorola,paros,,,,,product/priv-app/MotoFaceUnlock/MotoFaceUnlock.apk
motorola,payton,,,,,system/system/app/FaceLock/FaceLock.apk
motorola,payton_sprout,,,,,system/system/app/FaceLock/FaceLock.apk
motorola,penang,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,penangf,vendor/lib64/libarcsoft_faceid.so,,,,
motorola,perry,,,,,system/app/FaceLock/FaceLock.apk
motorola,pettyl,,,,,
motorola,pnangn,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,pokerp,,vendor/lib64/libMegviiUnlock.so; vendor/lib/libMegviiUnlock.so,,,system/system/priv-app/ApeFaceUnlock/ApeFaceUnlock.apk
motorola,potter,,,,,system/app/FaceLock/FaceLock.apk
motorola,pstar,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,racer,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,rav,,,,,
motorola,rhannah,,,,,system/app/FaceLock/FaceLock.apk
motorola,rhode,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,rhodec,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,rhodei,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,rhodep,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,river,,,,,system/system/priv-app/MotoFaceUnlock/MotoFaceUnlock.apk; system/system/priv-app/MotoFaceUnlockTA/MotoFaceUnlockTA.apk
motorola,rjames,,,,,system/app/FaceLock/FaceLock.apk
motorola,rjames_go,,,,,
motorola,robusta,,,,,system/app/FaceLock/FaceLock.apk
motorola,rtwo,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,saipan,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,sanders,,,,,system/app/FaceLock/FaceLock.apk
motorola,scout,,,,,product/priv-app/MotoFaceUnlock/MotoFaceUnlock.apk
motorola,smith,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,sofia,,,,,
motorola,sofiap,,,,,
motorola,sofiap_sprout,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,sofiar,,,,,
motorola,surfna,,,,,system/system/app/FaceLock/FaceLock.apk
motorola,surnia_uds,,,,,system/app/FaceLock/FaceLock.apk
motorola,taido_row,,,,,system/app/FaceLock/FaceLock.apk
motorola,taipei,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,tb8185p3_64,,,,,
motorola,tb8789p1_64,,,,,
motorola,tesla,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,tonga,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,troika,,,,,system/system/priv-app/MotoFaceUnlock/MotoFaceUnlock.apk; system/system/priv-app/MotoFaceUnlockTA/MotoFaceUnlockTA.apk
motorola,troika_sprout,,system/system/priv-app/MotoFaceUnlock/lib/arm64/libMegviiUnlock.so,,,system/system/priv-app/MotoFaceUnlock/MotoFaceUnlock.apk
motorola,tundra,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,vicky,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,victara,,,,,system/app/FaceLock/FaceLock.apk
motorola,vienna,,,,,product/priv-app/MotoFaceUnlock/MotoFaceUnlock.apk
motorola,watson,,,,,system/app/FaceLock/FaceLock.apk
motorola,xpeng,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
motorola,zeekr,product/priv-app/MotoFaceUnlockArcSoft/lib/arm64/libarcsoft_faceid.so,,,,product/priv-app/MotoFaceUnlockArcSoft/MotoFaceUnlockArcSoft.apk
msota,nobby_s500,,,,,
mtk_alps,shift5.2,,,,,
multilaser,ml-ti-ms40g,,,,,
myfon,fs5722e,,,,,
myfon,mypad_8,,,,,
myphone,mynx1,,,,,
nec,achilles6_row_wifi,,,,,
nec,lavietab9qhd1,,,,,
neffos,c7s,,,,,
neffos,x20_pro,,,system/system/lib64/libstfaceunlock.so,,
newland,nls-nft10,,,,,
nextbit,ether,,,,,system/app/FaceLock/FaceLock.apk
nokia,a1n_sprout,,,,,
nokia,agt,,system/system/priv-app/HMDFaceService/lib/arm64/libanc_faceid.so,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,agta,,system/system/app/HMDFaceService/lib/arm64/libanc_faceid.so,,,system/system/app/HMDFaceService/HMDFaceService.apk
nokia,ant,,,,,
nokia,antman,,,,,
nokia,aop_sprout,,,,,system/system/priv-app/FaceUnlockService/FaceUnlockService.apk
nokia,apo_sprout,,system/system/priv-app/HMDFaceService/lib/arm64/libanc_faceid.so,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,arv_cus,,,,,
nokia,avenger,,,,,
nokia,b2n_sprout,,,,,
nokia,beholder,,,,,system/system/priv-app/FaceUnlockService/FaceUnlockService.apk
nokia,bgt_sprout,,,,,system/system/priv-app/WosFaceService2/WosFaceService2.apk
nokia,c1n,,,,,
nokia,cap_sprout,,,,,system/system/app/WosFaceService2/WosFaceService2.apk
nokia,co2,,,,,
nokia,cos,,,,,
nokia,crystal,,,,,
nokia,ctl_sprout,,,,,
nokia,cyr,,,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,daredevil,,,,,system/system/priv-app/WosFaceService2/WosFaceService2.apk
nokia,ddv_sprout,,,,,system/system/priv-app/WosFaceService2/WosFaceService2.apk
nokia,deadpool,,,,,system/system/priv-app/WosFaceService/WosFaceService.apk
nokia,dm5,,,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,dpl_sprout,,,,,system/system/priv-app/WosFaceService/WosFaceService.apk
nokia,dragon,,,,,
nokia,drd_sprout,,,,,system/system/priv-app/FaceService/FaceService.apk
nokia,drg_sprout,,,,,
nokia,drs_sprout,,,,,system/system/priv-app/FaceService/FaceService.apk
nokia,drx,,,,,system/system/priv-app/FaceService/FaceService.apk
nokia,dynamo,,,,,system/app/FaceLock/FaceLock.apk
nokia,dynamo2,,,,,
nokia,e2m,,,,,
nokia,es2,,,,,
nokia,essential2,,,,,system/system/app/FaceLock/FaceLock.apk
nokia,evw,,,,,
nokia,fcn_sprout,,,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,frontier,,,,,
nokia,frt,,,,,
nokia,gmr,,,,,
nokia,hpe,,,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,ipa,,,,,
nokia,irm_sprout,,,,,system/system/priv-app/WosFaceService/WosFaceService.apk
nokia,ironman,,,,,system/system/priv-app/WosFaceService/WosFaceService.apk
nokia,irs,,,,,
nokia,mgka_sprout,,system/system/priv-app/HMDFaceService/lib/arm64/libanc_faceid.so,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,nb1,,,,,system/system/app/FaceLock/FaceLock.apk
nokia,nbl,,,,,
nokia,ne1,,,,,system/app/FaceLock/FaceLock.apk
nokia,nokia,,,,,
nokia,nokia3310,,,,,
nokia,nokia_2780,,,,,
nokia,nokia_800_tough,,,,,
nokia,nokia_8110_4g,,,,,
nokia,onyx,,,,,
nokia,pan_sprout,,,,,system/system/priv-app/WosFaceService/WosFaceService.apk
nokia,panther,,,,,system/system/priv-app/WosFaceService/WosFaceService.apk
nokia,pda,,,,,
nokia,pgn,,system/system/priv-app/HMDFaceService/lib/arm64/libanc_faceid.so,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,phr,,,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,phr_sprout,,,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,pl2_sprout,,,,,
nokia,plate2,,,,,
nokia,ple,,,,,system/app/FaceLock/FaceLock.apk
nokia,pmc_cus,,,,,system/system/priv-app/WosFaceService/WosFaceService.apk
nokia,pnx_sprout,,,,,
nokia,qks_sprout,,system/system/priv-app/HMDFaceService/lib/arm64/libanc_faceid.so,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,rav_vzw,,,,,product/priv-app/WosFaceService2/WosFaceService2.apk
nokia,rdd,,,,,
nokia,rku,,,,,
nokia,rnn_sprout,,,,,system/system/priv-app/WosFaceService/WosFaceService.apk
nokia,roga_sprout,,,,,system/system/priv-app/WosFaceService/WosFaceService.apk
nokia,roo,,,,,
nokia,roo_sprout,,,,,
nokia,roon_sprout,,,,,
nokia,scp_sprout,,,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,sct_sprout,,,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,scw_sprout,,system/system/priv-app/HMDFaceService/lib/arm64/libanc_faceid.so,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,sdw,,,,,odm/spec-space/app/HMDFaceService/HMDFaceService.apk
nokia,sentry,,,,,
nokia,sfi,,system/system/priv-app/HMDFaceService/lib/arm64/libanc_faceid.so,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,sld_sprout,,,,,system/system/priv-app/WosFaceService2/WosFaceService2.apk
nokia,snt_sprout,,,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,starlord,,,,,system/system/priv-app/WosFaceService2/WosFaceService2.apk
nokia,stm,,,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,sus,,,,,
nokia,ta-1021,,,,,system/system/app/FaceLock/FaceLock.apk
nokia,ta-1024,,,,,system/system/app/FaceLock/FaceLock.apk
nokia,ttg_sprout,,system/system/priv-app/HMDFaceService/lib/arm64/libanc_faceid.so,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,vsi,,,,,system/system/priv-app/HMDFaceService/HMDFaceService.apk
nokia,wasp,,,,,
nokia,wsp_sprout,,,,,
nokia,wvr_sprout,,,,,system/system/priv-app/WosFaceService/WosFaceService.apk
nokia,ydu,,,,,
nomi,nomi_c070014l,,,,,
nomu,s50_pro,,,,,system/priv-app/FreemeFaceServiceSimple/FreemeFaceServiceSimple.apk
nook,st18c7bnn,,,,,
nothing,asteroids,,,vendor/lib64/libstfaceunlockppl.so,,
nothing,galaga,,,vendor/lib64/libstfaceunlockppl.so,,
nothing,metroid,,,vendor/lib64/libstfaceunlockppl.so,,
nothing,pacman,,,vendor/lib64/libstfaceunlockppl.so,,
nothing,pacmanpro,,,vendor/lib64/libstfaceunlockppl.so,,
nothing,pong,,,vendor/lib64/libstfaceunlockppl.so,,
nothing,qssi,,,,,system/system/priv-app/FaceRecognition/FaceRecognition.apk
nothing,spacewar,vendor/lib64/libarcsoft_faceid.so,,,,
nothing,tetris,,,vendor/lib64/libstfaceunlockppl.so,,
nubia,nx616j,,,,,
nubia,nx617j,,,,,
nubia,nx619j,,system/system/app/NubiaFaceId/lib/arm64/libMegviiUnlock.so,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
nubia,nx619j-eea,,system/system/app/cust_NubiaFaceId/lib/arm64/libMegviiUnlock.so,,,system/system/app/cust_NubiaFaceId/cust_NubiaFaceId.apk
nubia,nx627j,,,,,
nubia,nx627j-eea,,,,,
nubia,nx629j,,system/system/app/cust_NubiaFaceId/lib/arm64/libMegviiUnlock.so,,,system/system/app/cust_NubiaFaceId/cust_NubiaFaceId.apk
nubia,nx629j-eea,,system/system/app/cust_NubiaFaceId/lib/arm64/libMegviiUnlock.so,,,system/system/app/cust_NubiaFaceId/cust_NubiaFaceId.apk
nubia,nx651j,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
nubia,nx651j-eea,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
nubia,nx659j,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
nubia,nx659j-eea,,,,,
nubia,nx659j-un,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
nubia,nx666j,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
nubia,nx669j,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
nubia,nx669j-eea,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
nubia,nx669j-un,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
nubia,nx679j,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
nubia,nx679s,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
nubia,nx709j,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
nubia,nx709s,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
nubia,nx729j,,,,,system/system/app/NubiaFaceId/NubiaFaceId.apk
nubia,nx769j,,,,,system/system/priv-app/FaceVerify_ZTE/FaceVerify_ZTE.apk
nubia,nx789j,,,,,system/system/priv-app/FaceVerify_ZTE/FaceVerify_ZTE.apk
nubia,nx907j,,,,,
nubia,p745f01,,,,,system/system/priv-app/FaceVerify_ZTE/FaceVerify_ZTE.apk
nubia,p875n02,,,,,system/system/priv-app/FaceVerify_ZTE/FaceVerify_ZTE.apk
nubia,p898p02,,,,,system/system/priv-app/FaceVerify_ZTE/FaceVerify_ZTE.apk
nubia,pq82a01,,,,,system/system/priv-app/FaceVerify_ZTE/FaceVerify_ZTE.apk
nubia,pq82a02,,,,,system/system/priv-app/FaceVerify_ZTE/FaceVerify_ZTE.apk
nubia,pq82a04,,,,,system/system/priv-app/FaceVerify_ZTE/FaceVerify_ZTE.apk
nubia,pq83a01,,,,,system/system/priv-app/FaceVerify_ZTE/FaceVerify_ZTE.apk
nubia,pq83p01,,,,,system/system/priv-app/FaceVerify_ZTE/FaceVerify_ZTE.apk
nubia,tp1803,,,,,
nvidia,darcy,,,,,
nvidia,foster,,,,,
nvidia,loki,,,,,
nvidia,mdarcy,,,,,
nvidia,roth,,,,,
nvidia,shieldtablet,,,,,system/app/FaceLock/FaceLock.apk
nvidia,sif,,,,,
o1,s3,,,,,system/app/Faceunlock/Faceunlock.apk; system/vendor/operator/app/FaceLock/FaceLock.apk
oculus,eureka,,,,,
oculus,hollywood,,,,,
oculus,monterey,,,,,
oculus,pacific,,,,,
oculus,panther,,,,,
oculus,seacliff,,,,,
oculus,starlet,,,,,
olympic,olympic,,,,,system/system/app/FaceLock/FaceLock.apk
omix,k85v1_64,,,vendor/lib64/libstfaceunlockppl.so,,system/system/priv-app/Aiui_FaceLock/Aiui_FaceLock.apk
omix,x500,,,system/system/lib64/libstfaceunlock.so; system/system/lib/libstfaceunlock.so,,system/system/app/TFaceServiceApp/TFaceServiceApp.apk; system/system/priv-app/FaceUnlock/FaceUnlock.apk
oneclick,x1,,,,,
oneplus,a0001,,,,,system/app/FaceLock/FaceLock.apk
oneplus,cebu,,,,,
oneplus,dubai,,,,,
oneplus,lahaina,,,odm/lib/libstfaceunlockocl.so,,
oneplus,nord,,,vendor/lib64/libstfaceunlockocl.so,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus2,,,,,system/app/FaceLock/FaceLock.apk
oneplus,oneplus3,,,,,system/app/FaceLock/FaceLock.apk; system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus3t,,,,,system/app/FaceLock/FaceLock.apk; system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus5,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk; system/system/product/app/FaceLock/FaceLock.apk
oneplus,oneplus5t,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus6,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus6t,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus6tsingle,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus7,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus7_ch,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus7_eea,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus7pro,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus7pro_ch,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus7pro_eea,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus7pronr,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus7protmo,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus7t,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus7t_ch,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus7tpro,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus7tpro_ch,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus7tpronr,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus7ttmo,,,,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus8,,,odm/lib64/libstfaceunlockocl.so,,my_product/non_overlay/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus8pro,,,odm/lib64/libstfaceunlockocl.so,,my_product/non_overlay/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus8t,,,odm/lib64/libstfaceunlockocl.so,,my_product/non_overlay/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus8tmo,,,vendor/lib64/libstfaceunlockocl.so,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus8ttmo,,,odm/lib64/libstfaceunlockocl.so,,my_product/non_overlay/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus8visible,,,vendor/lib64/libstfaceunlockocl.so,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus9,,,odm/lib64/libstfaceunlockocl.so,,my_product/non_overlay/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus9pro,,,odm/lib64/libstfaceunlockocl.so,,my_product/non_overlay/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus9protmo,,,odm/lib64/libstfaceunlockocl.so,,my_product/non_overlay/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus9r,,,odm/lib64/libstfaceunlockocl.so,,my_product/non_overlay/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplus9tmo,,,odm/lib64/libstfaceunlockocl.so,,my_product/non_overlay/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplusn10,,,vendor/lib64/libstfaceunlockocl.so,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplusn100,,,vendor/lib64/libstfaceunlockocl.so,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplusn100metro,,,vendor/lib64/libstfaceunlockocl.so,,system_ext/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplusn100tmo,,,vendor/lib64/libstfaceunlockocl.so,,system_ext/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplusn10telcel,,,vendor/lib64/libstfaceunlockocl.so,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplusn10tmo,,,vendor/lib64/libstfaceunlockocl.so,,system/system/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplusn200,,,vendor/lib64/libstfaceunlockocl.so,,system_ext/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplusn200tmo,,,vendor/lib64/libstfaceunlockocl.so,,system_ext/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplusnordce,,,odm/lib64/libstfaceunlockocl.so,,my_product/non_overlay/priv-app/OPFaceUnlock/OPFaceUnlock.apk
oneplus,oneplusx,,,,,system/app/FaceLock/FaceLock.apk
oneplus,op5154l1,,,odm/lib/libstfaceunlockocl.so,,
oneplus,op5155l1,,,odm/lib/libstfaceunlockocl.so,,
oneplus,op5159l1,,,odm/lib64/libstfaceunlockppl.so,,
oneplus,op515al1,,,odm/lib/libstfaceunlockppl.so,,
oneplus,op515b,,,odm/lib/libstfaceunlockppl.so,,
oneplus,op515bl1,,,odm/lib64/libstfaceunlockppl.so,,
oneplus,op516el1,,,odm/lib64/libstfaceunlockocl.so,,
oneplus,op516fl1,,,odm/lib64/libstfaceunlockocl.so,,
oneplus,op535dl1,,,odm/lib64/libstfaceunlockocl.so,,
oneplus,op5547l1,,,odm/lib64/libstfaceunlockppl.so,,
oneplus,op5551l1,,,odm/lib64/libstfaceunlockocl.so,,
oneplus,op5552l1,,,odm/lib64/libstfaceunlockocl.so,,
oneplus,op555b,,,odm/lib/libstfaceunlockppl.so,,
oneplus,op555bl1,,,odm/lib64/libstfaceunlockppl.so,,
oneplus,op5565,,,odm/lib64/libstfaceunlockppl.so,,
oneplus,op5566l1,,,odm/lib64/libstfaceunlockppl.so,,
oneplus,op5567l1,,,odm/lib64/libstfaceunlockppl.so,,
oneplus,op556fl1,,,odm/lib64/libstfaceunlockppl.so; odm/lib/libstfaceunlockppl.so,,
oneplus,op557al1,,,odm/lib64/libstfaceunlockppl.so,,
oneplus,op5911,,,odm/lib64/libstfaceunlockppl.so,,
oneplus,op5913l1,,,odm/lib64/libstfaceunlockocl.so,,
oneplus,op591bl1,,,odm/lib64/libstfaceunlockocl.so,,
oneplus,op5927,,,odm/lib64/libstfaceunlockppl.so,,
oneplus,op5929l1,,,odm/lib64/libstfaceunlockocl.so,,
oneplus,op5943l1,,,odm/lib64/libstfaceunlockocl.so,,
oneplus,op594dl1,,,odm/lib64/libstfaceunlockocl.so,,
